review,label
the lense are both plastic wala sa ayos yung lenses tagal shipping kya pla nahilo ako sayang lang pera nyo ung rider maayos kausap,0.0
super ganda product will order soon again,2.0
very good hello po seller sakto lang po pala sa baby ko akala ko malaki na yung size sa and pero sakto pala sakanya sobrang ganda po nang shoes thank you seller will order again,2.0
sobrang nipis iba sa napurchased ko dati repeat order ko na ito kasi ok lang sa akin yong previous orders ko pero ngayon ang nipis sobra,1.0
all good ang bango seller,2.0
items not properly packed but it okay for the price expect nyo na manipis,1.0
maraming salamat po sa mga order receive completely at walang damage recommend always your shop godbless po,2.0
akala ko mahangin sha parehas sa video at chaka hindi fit yung charger nya at ibang iba yung pic at chaka ang nakuha ko chaka yung package wlang ka ayus ayus,0.0
ok complete package tama ang item at color na napa bigay kaya di ata nakaka pag check seller may damage yung color white well packed very mabilis ang dating parcel at mabait delivery man,1.0
quality of the product is superb seller ndi mu binigo super happy kme frend sabay kme order pra sa mga baby nmin salamat din kuyang rider,2.0
second order sa shop na to ganda nang quality makapal at subrang dikit nyavery reccomended ang shop na tothank you seller,2.0
maganda namn po di mainit sa katawan kaya lang block order ko dark blue dumating pero ok nrin po maganda po,1.0
maka ang product hindi siya oily like nasa photo tapos kay ang dapat pa na color hindi tugma sa gi order never again,0.0
thank you seller bet ko sya kahit maliit pero cutie,1.0
okay naman siya walang issue mabilis ma lowbat pero ayos na kase mura na yung price niya so okay siya very satisfied naman ako kase nagagamit ko tlga siya sa kaso kailangan may dala kang power bank lagi hahaha,1.0
nakapag order received ko kaya hindi na nairequest yung return refund nung item sayang naman sa susunod nalang siguro,0.0
poor service marami nang vacant tables sa loob pero sobrang crowded pa rin pila ang tagal nila bago magtawag,0.0
good quality product ok naman ung order mabilis dumating well pack din kaso orde ko lima tapos isa lang ang dumating ok lang kasi nakarefund ako ko ulit umorder sa kanila baka kasi nalito lang si seller at magpapasko madaming order,1.0
maganda siya di hassle gamitin kaso ang ineexpect ko magtatagal siya ilang oras gaya nung nasa description niya pero di man lang nagtatagal kahit isang oras hours pagcharge pero mabilis malowbat,1.0
thank you seller ang gaganda mga sandals at maayoss naman ang pagkaka package pero may nabuksan lang na isang sandal pero okay lang naman wala namang damage and thank you rin po sa pa free na sweat pants,2.0
was surprised ksi movable pala sya and ang lakas tunog nya pag nagagalaw ito,1.0
super good sa murang halaga recommended thank you so,2.0
white bee yung pinadala hindi maganda yung color wala man lang chat from seller,0.0
nung unang bukas ko super bango nag expect ako na ganon amoy niya kapag inispray na pero nung naamoy ko na siya pagkatapos maspray super tapang amoy niya pero oks lang naman sa presyo then hours nawawala na amoy niya so nag lolong last naman siya kaya,1.0
color black order ko pero dalawang blue dumating,0.0
ganda yern photo and video not related forgot to take pictures and video of the product but nonetheless the products were all delivered well and in good condition naman really like them they fit sa kagaya kong well hahaha thank youuu,2.0
maganda naman ung quality ok na ok medyo na disappoint lang ako kase tig dalawa ung order ko pero ung leggings dumating pero ung binayaran ko sana paki double check nlang ung items bago isealead un lang godbless,1.0
may at maliliit na yupi,0.0
not photo photochromic yung isang lens baliktad yung kabit,1.0
june called up frontdesk at around 620am requestwd dor mur because we will be out the whole day read at your keycard holder mur is upon reuqest only between 11am to told frontdesk na papalinis sana kami okay ba na ngaun ang,0.0
wag kayo mag oder nitto kaka recieve ko lang ayaw umilaw,0.0
iba pinadala don sa unang order qo ung una ang ayos ngaun subrang nipis at ang bilis ma puno na tagos ihi ni baby sa labas diaper unang order pla maganda ipapadala pag order ulet na may mga madusumi pang ibang diaper,0.0
sobrang ganda promise thank youuuuuuuu thank youuuuuuu seller,2.0
thank you seller maganda gamitin budget friendly alternative sa mga branded na wet wipes sa market thank you,2.0
maganda naman siya kaso matagal matuyo at nawala ung tatak niya basta ganon pero over all good naman anyway thank ulit seller,1.0
okay na man pangregalo nung na ko malamig yung buga hangin halatang mumurahin talanga physically and sobrang gaan akala ko nga scam yung parcel sa gaan,1.0
maganda ung sapatos kaso mali ung isa at ung size mali din ang order ko is ung boots at ung unang pic na black white so mali ung isa at ang liit pa size pure white next time bago niyo iship sabihan niyo muna kami lalo,1.0
quality is ok pero yung structure nya parang hindi magtatagal para kasi syang purong foam not tela na tela talaga haha but ang ganda nya in terms of magtatagal ba ahmmm we see,1.0
thank you seller malaki siya at maganda buti naman at pang babae nadating hehe salamat din sa tropa ko na ang rider hahaha halos lahat ata sila hahaha thank you thank you thank you so much,2.0
maganda ung payong kaso hindi ko inexpect na grayish pala kulay niya instead of white anyways good condition naman and maganda so give it,1.0
cute kasya talaga sa sling wallet ko very handy and makapal ang cloth nya very nice color too magagamit ko na ito today now na hehehe responsive din seller chat thank you,2.0
received in timely manner pagkaorder ko naiship agad ang mga payong quality is good nagamit din agad can withstand wind,2.0
lamats po medyo matagal syang dumating pero oks lang salamat din po kay kuya na nag deliver thank you po,2.0
maganda ang tsinelas naka dalawang order naku dito sa shop nato matagal masira manawa ka nalang pangbahay at panlakad worth it ang presyo love this shop recomended at bilis shipping din sila salamat seller salamat shopee sa free shipping,2.0
hindi ko pa alam ko din po dumating na po yung parcel ko hindi ko pa sya na thank you,1.0
good quality matibay din kaya nagustuhan mama ko will order again para naman sa hipag ko ibang kulay naman para magkaiba kami thank you,2.0
basag nga lang haha some photos are not related basag yung ringlight nung dumating siguro sa pagdedeliver nabasag hindi din kase ganon kasecure yung balot kaya risk talaga,1.0
love the color kaya din ito binili ko kasi may dark sya sa loob talagang di tatagos yung init malaki din sya kasya tatlo think hahaha worth it,2.0
super legit nakaka ngiti nako maayos salamat seller,2.0
black madali syang dmating first kong mag order dto sulit nman,2.0
salamat shoppe mabilis dumating order ko laging ito ang inorder kong baby wipes sa baby ko dahil cheapest price sya pero maganda naman same pa rin naman sa mga mahal na baby wipes,2.0
poor hindi naman ito yung inorder ko terrible shop,0.0
okay naman yung product and packaging kaso may isang shade na mali instead na burgandy yung ibigay iisa lang then pink na yung isa next time po paki double check yung orders thank you,1.0
brittle mura sya kaya don expect too much binili ko ang isa may cracked hindi naka bubble wrap per item ang box ang naka bubble wrap,1.0
iba ang connection nilnag dalaw di sila work sabay huehue,1.0
maganda ang mga tela super nice hindi mukhang mura lang think order ako ulet salamat seller,2.0
thank you so much seller sobrang bilis good quality and ang ganda tlga super satisfied aqorder aq ulit sana big discount thank you thank you seller were very very satisfied,2.0
sya water proof tagal pa dumating,0.0
ordered set medium received and smaller sized ones the black with little rip at the side and beige still value for the buck will use and abuse these first and see if it will last then will decide if im gonna,1.0
wow nice ang ganda niya at tunay na malaki ung item dhil pati kapatid ko na old kasya thank you for the good condition delivery,2.0
ordered 200booklets of receipts but the seller only sent me and some are damaged they did not also included in the shipping the rubber nipple cover ordered message them right away but still no reply at least namanlang magreply kayo napakadishonest niyo binayaran naman kayo,0.0
ganda seller ok ung payong and maganda quality pati kulay ang ganda order ulit ako sa sunod salamat po,2.0
its cute tho but got disappointed abt na masyado protect paid it pa but hopefully the boots didn damage at all,1.0
ok naman siya kaso di nagchacharge sa charging box kase dapat pag nilagay mo automatic magchacharge yan lol,1.0
mabango thank you po pag deliver ok nman dumating sa akin safe,2.0
galawang scam we guarantee that the minimum value of the product you obtain is not less than randomly selected prizes smartphone laptop etc earphones,0.0
not thank you dumating na order ko gumagana ung pink and green pero ung white hindi nag charge at hindi rin gumagana,1.0
good mabilis yung pagdating order hehe next time dito ulit ako oorder true to size talaga,2.0
maganda at malaki kaso ang hirap ifold ko alam,1.0
medyo mabigat pala di ganoon kalambot as what others are saying considering the low price comments are acceptable,1.0
kita lang sa tiktok hehehehehehheeh ang perfect for errands plus affordable kaya bumili na kau mga mare,2.0
ok ang quality maganda kaso yung dumating na order same design size lang magka iba double check nyo next time pra ma happy naman ang costumer nyo thank you,1.0
ano ba irarate ko dito stars napaka worth it nya kasi sa petot maganda sya mga ses hindi nakkapang sisi may pang pang jogging workout kana bait pa ni seller responsive sa chat request to send pic at nagsend nga sya,2.0
ok namn yung item nareceived in good condition medyo manipis ang kutson,1.0
seller super ganda and worth it naman sya sa price tama lang sa paa ko and nakakayaman sya tignan and feeling ko malinis ako tignan hehe more purchase to come po and god bless sa sales nyo,2.0
madaling masira yung holder im just putting iphone xsmax it not that big but this happen luckily catched phone,0.0
narecieve ko ndin after matagal paghihinay sana sulit pero salamat,1.0
napakaganda naman sandal na to hindi ako nagkamali sa pagbili tsaka mura pa sya kahit mababasa hindi masisira thank you shoppee,2.0
wrong item ang dineliver yung order ko pero lang pinadala wrong color din unresponsive pa si seller wag na kayong oorder sa shop na tao bogus,0.0
not fine maganda ang mga itsura pero ung pang coffee na iniregalo ko husband ko hindi nya nagustuhan tagos ang init dpat hindi natagos ang init insulated vacuum nga ang description nyo kya mabilis mawala ang init sabi nyo pero hindi totoo napahiya pa,0.0
lintek after ilang linggo lang biglang hindi na gumana yung row letters at few numbers this is awful,0.0
super dissapointed sa customer service shop na ito before you buy check the review na nagsasabing poor ang customer service nila because see many buyers have the same concern that they ignore they reply to you but never answer your concern but still thank you the quality,0.0
soo cute mga socks maliit lang pala yung mga flush toys thank you,2.0
napakaganda telaaaa this is time na nag order dito and it never disappoints me sa uulitin po seller,2.0
totally useless basag na mahina pah kaya pala mura,0.0
